,Profile,Features changed,Perc. features changed with bad shap vals,Distance to data point,Distance to training data point,Target missed
330,Run 1_Trace 1613485189310,1,0.0,0.02069780779326158,0.6477220511486549,False
331,Run 1_Trace 1613475746310,4,0.0,0.12456804867731572,0.267509377455658,False
332,Run 1_Trace 1613585380932,3,0.0,0.05306298603403012,0.3425894109086467,False
333,Run 1_Trace 1613475848891,4,0.0,0.1639483065953654,0.35972033944480486,False
334,Run 1_Trace 1613475730847,2,0.0,0.20638192598677513,0.498953016780195,False
335,Run 1_Trace 1613475899841,1,0.0,0.004244336579855891,0.6442037750686217,False
336,Run 1_Trace 1613479232522,3,0.0,0.061240062593042634,0.6373212103308559,False
337,Run 1_Trace 1613480465316,3,0.0,0.1717383923266276,0.14452481021782207,False
338,Run 1_Trace 1613475748259,3,0.0,0.1183004181597918,0.31618310532241434,False
339,Run 1_Trace 1613475713518,2,0.0,0.1074235926534418,0.25047302161802726,False
340,Run 1_Trace 1613475757664,5,0.0,0.13422694978009728,0.5761904761905821,False
341,Run 1_Trace 1613475726217,8,50.0,0.11485853213897619,0.0,False
342,Run 1_Trace 1613475745201,3,0.0,0.11998947249093471,0.30664576510586594,False
343,Run 1_Trace 1613475740461,1,0.0,0.2916666666666667,0.556823739608871,False
344,5.79,2,0.0,0.05736773073643904,0.5298915768121664,False
345,Run 1_Trace 1613613749826,7,0.0,0.09918182872481404,0.75,False
346,Run 1_Trace 1613476260849,1,0.0,0.0625,0.5218820773896241,False
347,Run 1_Trace 1613475864164,2,0.0,0.05757575757625258,0.07671048831551672,False
348,Run 1_Trace 1613475816674,4,0.0,0.13801245575999438,0.43796149597927303,False
349,Run 1_Trace 1613475737497,6,33.33333333333333,0.10760772485417891,0.0016012098029622402,False
350,Run 1_Trace 1613476013920,1,0.0,0.28125,0.6165340388142594,False
351,Run 1_Trace 1613475774789,8,25.0,0.08960201999006463,0.0,False
352,Run 1_Trace 1613475728364,7,0.0,0.095605644187162,0.29308996426929973,False
353,Run 1_Trace 1613476000718,3,0.0,0.08242349970291146,0.6840820755253852,False
354,Run 1_Trace 1613475759155,8,0.0,0.11379030904701644,0.0,False
355,250pg_H01_22.hid,4,0.0,0.10793115461683282,0.25077836587644,False
356,Run 1_Trace 1613475971195,8,25.0,0.08181860640538498,0.0,False
357,Run 1_Trace 1613475749781,2,0.0,0.13765151515135288,0.4052872623438739,False
358,Run 1_Trace 1613591701830,8,0.0,0.05619025080197872,0.22619047619047616,False
359,Run 1_Trace 1613491423427,1,0.0,0.03787878787878788,0.330972084754643,False
360,Run 1_Trace 1613475738088,1,0.0,0.3229166666666667,0.6576156926580738,False
361,Run 1_Trace 1613475739103,3,0.0,0.1476889607588602,0.34799331710953973,False
362,Run 1_Trace 1613489169588,3,0.0,0.10889355742296919,0.3827679287307019,False
363,Run 1_Trace 1613630493238,3,0.0,0.16936109992471804,1.0041840239348845,False
364,Run 1_Trace 1613610657960,1,0.0,0.4583333333333333,0.80587344003044,False
365,Run 1_Trace 1613475825622,5,0.0,0.04766463658164667,0.6406248631168154,False
366,Run 1_Trace 1613478122810,10,20.0,0.11265766260070571,0.0,False
367,3.23,2,0.0,0.11573529411764431,0.783171260932366,False
368,3B3.3,4,25.0,0.0841050075464306,0.0,False
369,Run 1_Trace 1613477450752,1,0.0,0.015151515151515152,0.6111709036623882,False
370,Run 1_Trace 1613475759967,4,0.0,0.06938935402501487,0.09882465784472472,False
371,Run 1_Trace 1613475732895,4,0.0,0.11863793770153436,0.6357295914042543,False
372,Run 1_Trace 1613664099621,2,0.0,0.2432366884315248,0.8446356769603948,False
373,4C2.3,5,0.0,0.05560915781687734,0.5683333333329098,False
374,Run 1_Trace 1613684300357,1,0.0,0.05303030303030303,0.7459641758455546,False
375,Run 1_Trace 1613475748008,7,28.57142857142857,0.07672866508449745,0.0,False
376,2.70,1,0.0,0.3466059005211864,0.12298711635508165,False
377,Run 1_Trace 1613475729994,2,0.0,0.05834821123550438,0.637158278556946,False
378,Run 1_Trace 1613686289736,10,0.0,0.11492613935791214,0.726190476190476,False
379,Run 1_Trace 1613566082521,2,0.0,0.048100599182866306,0.7759699190118001,False
380,Run 1_Trace 1613475861877,9,11.11111111111111,0.14739401362223462,0.058823529411764705,False
381,6606543_20170522024_RABN5292NL#02_A10.hid,2,0.0,0.21159025932010847,0.03929280236871991,False
382,Run 1_Trace 1613685311241,6,0.0,0.07618624542173563,0.15417330389038533,False
383,Run 1_Trace 1613489572912,1,0.0,0.09375,0.5533201086718035,False
384,Run 1_Trace 1613475718342,1,0.0,0.14153750964754036,0.9065050852445729,False
385,Run 1_Trace 1613475752537,3,0.0,0.07057190329193112,0.029651078887283085,False
386,Run 1_Trace 1613475729918,2,0.0,0.21159025932010847,0.2823371635722022,False
387,Run 1_Trace 1613475766307,5,0.0,0.07235933132820808,0.6126796254365818,False
388,Run 1_Trace 1613475903666,5,0.0,0.12940985954803008,0.45,False
389,Run 1_Trace 1613476009759,4,0.0,0.023109402934378114,0.29166666666666663,False
390,Run 1_Trace 1613475801284,7,0.0,0.10393633724127571,0.0,False
391,Run 1_Trace 1613475865633,5,0.0,0.07251443586128258,0.19860478110905772,False
392,Run 1_Trace 1613475983907,9,22.22222222222222,0.07438328028074699,0.0,False
393,Run 1_Trace 1613475802816,9,33.33333333333333,0.13949993089910065,0.3161429602948795,False
394,Run 1_Trace 1613475983592,9,33.33333333333333,0.08609444972140931,0.0,False
395,Run 1_Trace 1613479570497,1,0.0,0.11458333333333333,0.4912554025186264,False
396,Run 1_Trace 1613475757557,4,0.0,0.0603304027518575,0.2500531135053809,False
397,Run 1_Trace 1613662559665,5,0.0,0.03743291158393029,0.3500531135012751,False
398,Run 1_Trace 1613481089788,3,0.0,0.022649589851100202,0.719598083514257,False
399,Run 1_Trace 1613591878971,5,0.0,0.022211411553187725,0.48123792274960775,False
400,Run 1_Trace 1613689667774,2,0.0,0.1134210140237426,0.8914261542477042,False
401,Run 1_Trace 1613475731802,1,0.0,0.25,0.5069063053659202,False
402,Run 1_Trace 1613475720984,6,33.33333333333333,0.0787112101236699,0.027620869101098608,False
403,Run 1_Trace 1613478357988,10,50.0,0.13441677514724498,0.0,False
404,Run 1_Trace 1613476004675,6,0.0,0.08231386184943758,0.16430798720548787,False
405,Run 1_Trace 1613475890163,9,55.55555555555556,0.09507967270026896,0.0,False
406,Run 1_Trace 1613475795683,2,0.0,0.0853078277590047,0.19683690941708204,False
407,Run 1_Trace 1613478369301,6,0.0,0.037505098729917107,0.2556885392688938,False
408,Run 1_Trace 1613482185985,6,0.0,0.05595309559172612,0.2742264336683786,False
409,Run 1_Trace 1613475900761,5,0.0,0.06263337345308068,0.3906528465692234,False
410,Run 1_Trace 1613475725689,1,0.0,0.06818181818181818,0.5678937569821364,False
411,Run 1_Trace 1613475742449,1,0.0,0.3125,0.5740967712670747,False
412,Run 1_Trace 1613475763162,4,0.0,0.0396800013207119,0.29882465784450385,False
413,Run 1_Trace 1613475791084,2,0.0,0.09375,0.2610422365141866,False
414,Run 1_Trace 1613601643741,2,0.0,0.03763099151183391,0.7855524232787919,False
415,Run 1_Trace 1613628690507,11,0.0,0.11099717340226599,0.011641322817466312,False
416,Run 1_Trace 1613613981352,1,0.0,0.08333333333333333,0.5396665141617504,False
417,Run 1_Trace 1613475723016,1,0.0,0.07184656227224426,0.45645908574480676,False
418,Run 1_Trace 1613475900606,7,28.57142857142857,0.10794126147916876,0.0,False
419,Run 1_Trace 1613485938022,7,14.285714285714285,0.0840624865670113,0.0,False
420,Run 1_Trace 1613475771758,5,0.0,0.07137473062125407,0.6770833333333393,False
421,Run 1_Trace 1613582891132,9,0.0,0.09617376696954935,0.30952380952380953,False
422,Run 1_Trace 1613480985657,1,0.0,0.030303030303030304,0.19945881002513424,False
423,Run 1_Trace 1613475795206,4,0.0,0.06131057141307922,0.2722775241812413,False
424,3B4.3,7,14.285714285714285,0.10985742658624477,0.0,False
425,Run 1_Trace 1613475761976,2,0.0,0.1259469696969697,0.5780119568368053,False
426,Run 1_Trace 1613570723184,2,0.0,0.190054819439627,0.6608597674035085,False
427,Run 1_Trace 1613475723604,5,0.0,0.1030580617939103,0.339999999999791,False
428,Run 1_Trace 1613590956663,3,0.0,0.05496319962786911,0.7381065034810562,False
429,3.30,5,0.0,0.0728296645965606,0.5736671399392549,False
430,Run 1_Trace 1613664893707,6,0.0,0.11656433493570202,0.7020833333333334,False
431,6606055_20170517062_RABM6858NL#02_F07.hid,1,0.0,0.3229166666666667,0.251423403028594,False
432,Run 1_Trace 1613475736363,7,42.857142857142854,0.09134389602765217,0.03179439280048629,False
433,Run 1_Trace 1613475758331,4,0.0,0.07410090745536582,0.4361500419738083,False
434,Run 1_Trace 1613632659211,5,0.0,0.09551425975480693,0.5440061927111216,False
435,Run 1_Trace 1613475780962,6,16.666666666666664,0.05946771804752013,0.47610100129020694,False
436,Run 1_Trace 1613490759093,7,57.14285714285714,0.10041510315578685,0.11764705882352941,False
437,Run 1_Trace 1613475769995,2,0.0,0.09090909090909091,0.9521036357718846,False
438,Run 1_Trace 1613475740511,2,0.0,0.18594212254028836,0.4197202857903948,False
439,3.55,5,0.0,0.07142780104192287,0.13447861196378255,False
440,Run 1_Trace 1613476005162,4,0.0,0.02968118204089916,0.5347736694839665,False
441,10-1-1-1_A08_02,2,0.0,0.028754066802452714,0.857347794700909,False
442,Run 1_Trace 1613475784417,3,0.0,0.05384143312930088,0.5927549717875137,False
443,Run 1_Trace 1613475742720,2,0.0,0.2109393738946856,0.1252082347692878,False
444,Run 1_Trace 1613475805319,1,0.0,0.14583333333333334,0.5219526851631756,False
445,Run 1_Trace 1613491536779,1,0.0,0.07291666666666667,0.5943924107296694,False
446,Run 1_Trace 1613481226768,8,25.0,0.07545144332474904,0.0,False
447,Run 1_Trace 1613475736312,2,0.0,0.20117359265344179,0.4679796135536515,False
448,Run 1_Trace 1613661157720,5,0.0,0.1275416962570774,0.36648382847078026,False
449,Run 1_Trace 1613487252472,1,0.0,0.009225144525689047,0.49021132807559165,False
450,Run 1_Trace 1613476654695,6,0.0,0.04008866111908753,0.4097200727968301,False
451,Run 1_Trace 1613490151302,5,20.0,0.06983349393703411,0.41666666666666663,False
452,Run 1_Trace 1613475720947,1,0.0,0.09087154843768575,0.6798103346917171,False
453,Run 1_Trace 1613485887350,2,0.0,0.18532996493852702,0.49211586759439374,False
454,Run 1_Trace 1613489562765,2,0.0,0.06506889524892162,0.19282163911198996,False
455,Run 1_Trace 1613475750872,3,0.0,0.10554256271591801,0.37552189425660754,False
456,Run 1_Trace 1613475750936,5,0.0,0.06887483840607868,0.2577076341769397,False
457,1D4.3_rerun,2,0.0,0.10408640771555841,0.331932072730376,False
458,Run 1_Trace 1613475740293,2,0.0,0.06575692598677513,0.12779579080518425,False
459,Run 1_Trace 1613476163751,1,0.0,0.09375,0.5321504798046727,False
460,Run 1_Trace 1613475748414,3,0.0,0.1714027396450372,1.5313594886318864,False
461,Run 1_Trace 1613475775094,5,0.0,0.1752766097186774,0.5848961655253316,False
462,Run 1_Trace 1613684952365,6,0.0,0.09083212113573963,0.47694041276414695,False
463,Run 1_Trace 1613475791219,1,0.0,0.2811225711604224,0.3115933439028164,False
464,6606068_20170517075_RABM0508NL#02_C09.hid,1,0.0,0.3333333333333333,0.30937963431028387,False
465,Run 1_Trace 1613648981587,7,0.0,0.10123385358273428,0.4763676640316342,False
466,Run 1_Trace 1613483752128,8,12.5,0.09624454801019124,0.00015840756306294908,False
467,Run 1_Trace 1613475972664,9,33.33333333333333,0.10756758612004146,0.0,False
468,Run 1_Trace 1613475857300,4,0.0,0.0665241570338419,0.4011403020801393,False
469,Run 1_Trace 1613643410427,7,0.0,0.14118129002038216,0.1875,False
470,Run 1_Trace 1613485329502,5,0.0,0.04951324862764558,0.726190476190476,False
471,6606591_20170518073_RABG3301NL#02_F05.hid,4,0.0,0.12334969173062345,0.21639127340657383,False
472,Run 1_Trace 1613483877560,1,0.0,0.20833333333333334,0.6088068765922264,False
473,Run 1_Trace 1613475898767,2,0.0,0.1535340208890079,0.5676788182868863,False
474,Run 1_Trace 1613475766488,4,0.0,0.07955554862895503,0.4240527501391418,False
475,Run 1_Trace 1613475764180,3,0.0,0.04041831147706892,0.4726389900745867,False
476,Run 1_Trace 1613475721181,3,0.0,0.059876052463325447,0.9823700539111463,False
477,Run 1_Trace 1613475723643,3,0.0,0.16536572843562788,0.39437023769197105,False
478,Run 1_Trace 1613475716906,6,33.33333333333333,0.08757272149080027,0.17270932747070272,False
479,Run 1_Trace 1613475764446,4,0.0,0.08779591162630658,0.2722775241812413,False
480,Run 1_Trace 1613475798880,3,0.0,0.17709283240536544,0.3600824981971998,False
481,6606034_20170517041_RABH5450NL#02_G04.hid,2,0.0,0.20396577875483918,0.3460102219068169,False
482,Run 1_Trace 1613657502083,7,0.0,0.08487850823684247,0.20833333333333334,False
483,Run 1_Trace 1613477022215,2,0.0,0.11995280641482971,0.5260038689625823,False
484,5.38,3,0.0,0.014365891559968993,0.38231573706337396,False
485,Run 1_Trace 1613485702463,5,0.0,0.048714819052518704,0.4833864468346084,False
486,Run 1_Trace 1613478433404,4,0.0,0.07392260720979779,0.2994256267437667,False
487,Run 1_Trace 1613475877123,8,25.0,0.06791171751054431,0.25,False
488,Run 1_Trace 1613475749617,8,37.5,0.1103601321766984,0.007754006731011579,False
489,Run 1_Trace 1613657341373,6,0.0,0.09370459793139953,0.05314041320349893,False
490,Run 1_Trace 1613557945538,3,0.0,0.06762477718360071,0.37421154751958446,False
491,Run 1_Trace 1613683346774,1,0.0,0.030303030303030304,0.4840634014904861,False
492,Run 1_Trace 1613475746561,1,0.0,0.1449999999997855,0.3111472583518129,False
493,Run 1_Trace 1613475783971,6,0.0,0.12128967367899553,0.17316017316017315,False
494,Run 1_Trace 1613475994693,3,0.0,0.06438020352575613,0.34883200664919584,False
495,Run 1_Trace 1613657651300,5,0.0,0.12414457888229709,0.5056429046654596,False
496,Run 1_Trace 1613475732460,1,0.0,0.3020833333333333,0.7776891205634989,False
497,5.47,5,0.0,0.15497854857988555,0.2246764763556011,False
498,6606479_20170519023_RABO4875NL#02_E01.hid,3,0.0,0.14705764762754706,0.31856962713868053,False
499,Run 1_Trace 1613475777450,1,0.0,0.06775296532161089,0.5845330997889308,False
500,Run 1_Trace 1613475930915,3,0.0,0.11338383838376505,0.4728622673662953,False
501,Run 1_Trace 1613673031631,3,0.0,0.06431614491935739,0.6179510081802413,False
502,Run 1_Trace 1613475957892,6,33.33333333333333,0.07776231366405982,0.0,False
503,Run 1_Trace 1613475764392,6,0.0,0.08083484670083506,0.12500000000006084,False
504,Run 1_Trace 1613475749709,6,16.666666666666664,0.08439224909001213,0.06192085872288692,False
505,Run 1_Trace 1613475783039,2,0.0,0.03970831546634084,0.8438030318205395,False
506,Run 1_Trace 1613480864612,5,0.0,0.0736307636608198,0.3882375751246086,False
507,Run 1_Trace 1613663898609,1,0.0,0.06060606060606061,0.7490404098511794,False
508,Run 1_Trace 1613475803586,8,37.5,0.1405909652014582,0.0,False
509,Run 1_Trace 1613475717685,5,0.0,0.07317701117329359,0.23061540010910167,False
510,Run 1_Trace 1613475797622,5,0.0,0.09358344908216185,0.10606060606061245,False
511,Run 1_Trace 1613475983287,5,0.0,0.1291477754768547,0.13647717984948177,False
512,Run 1_Trace 1613622300044,9,33.33333333333333,0.12531739893197522,0.11998067404977933,False
513,Run 1_Trace 1613475747348,2,0.0,0.16471525932010847,0.23446576566824315,False
514,Run 1_Trace 1613476008002,3,0.0,0.05880542352082992,0.4590817898451011,False
515,Run 1_Trace 1613475751004,8,37.5,0.08695039688051001,0.0,False
516,Run 1_Trace 1613644232654,4,0.0,0.0688104524138106,0.2675559382115812,False
517,Run 1_Trace 1613475771636,4,0.0,0.06342937502112285,0.7252638519801455,False
518,Run 1_Trace 1613475811339,1,0.0,0.007575757575757576,0.5186959982604774,False
519,Run 1_Trace 1613476003914,1,0.0,0.058823529411764705,0.6065362200958797,False
520,Run 1_Trace 1613476005409,9,33.33333333333333,0.09510646830185489,0.0,False
521,2D5.3,2,0.0,0.0426515151515124,0.9240910481489678,False
522,Run 1_Trace 1613475937152,5,0.0,0.09643551575370397,0.18472014399170147,False
523,Run 1_Trace 1613489819031,1,0.0,0.09127988104877757,0.8404362705055795,False
524,Run 1_Trace 1613475737888,1,0.0,0.2708333333333333,0.5897253725822339,False
525,Run 1_Trace 1613475748155,6,33.33333333333333,0.10745447729878682,0.0060712538362318194,False
526,Run 1_Trace 1613475796307,3,0.0,0.08835374274051237,0.1550731587719431,False
527,Run 1_Trace 1613475750326,5,0.0,0.06765432237922518,0.4540475025574879,False
528,Run 1_Trace 1613475919593,4,0.0,0.08392911926120973,0.350347890968303,False
529,Run 1_Trace 1613475848116,9,33.33333333333333,0.11365646157854958,0.0,False
530,Run 1_Trace 1613475771578,12,41.66666666666667,0.12553537097468426,0.0,False
531,Run 1_Trace 1613475773190,2,0.0,0.09754865877948585,0.4983294349878077,False
532,Run 1_Trace 1613475739257,5,20.0,0.1274837238872208,0.00028169431718780334,False
533,Run 1_Trace 1613626847805,3,0.0,0.052827916251271555,0.30535739885707325,False
534,Run 1_Trace 1613640131333,2,0.0,0.13908353177651495,0.8411933702873219,False
535,Run 1_Trace 1613489438241,1,0.0,0.1875,0.6072692404623854,False
536,2.29,4,0.0,0.12698233108099669,0.22052703682252792,False
537,Run 1_Trace 1613475782488,7,28.57142857142857,0.07518749165749768,0.0,False
538,Run 1_Trace 1613479743289,5,0.0,0.061492962225484414,0.3767163148057737,False
539,Run 1_Trace 1613491119702,1,0.0,0.07575757575757576,0.5549625576581745,False
540,Run 1_Trace 1613480145527,2,0.0,0.12168560606060605,0.3963384877647192,False
541,Run 1_Trace 1613583484536,2,0.0,0.14840307447264814,0.6086092647888329,False
542,Run 1_Trace 1613476417781,2,0.0,0.06060606060606061,0.6068617792052423,False
543,Run 1_Trace 1613487501176,2,0.0,0.10471023038949029,0.5957978672756132,False
544,Run 1_Trace 1613475793439,8,37.5,0.0942666961881615,0.0,False
545,Run 1_Trace 1613488197231,1,0.0,0.03787878787878788,0.7741556740819386,False
546,Run 1_Trace 1613475834768,6,0.0,0.08162545408437787,0.4511904761914662,False
547,Run 1_Trace 1613475852239,8,25.0,0.07157259423697553,0.0,False
548,Run 1_Trace 1613475894905,1,0.0,0.10416666666666667,0.5355019888442804,False
549,Run 1_Trace 1613475792908,8,0.0,0.0830546174048538,0.5852842411085142,False
550,Run 1_Trace 1613475734356,2,0.0,0.18554859265344179,0.3484357568207181,False
551,Run 1_Trace 1613588428879,3,0.0,0.11488265257304588,0.5829703289301189,False
552,Run 1_Trace 1613559906202,9,11.11111111111111,0.08226565781954354,0.3084415584415584,False
553,Run 1_Trace 1613475803925,1,0.0,0.030303030303030304,0.5734379182615499,False
554,Run 1_Trace 1613475779025,6,0.0,0.06522428479713802,0.2678571428573441,False
555,Run 1_Trace 1613475727877,1,0.0,0.3125,0.5753691545519289,False
556,Run 1_Trace 1613475729759,2,0.0,0.11191787294787675,0.5061990855773194,False
557,3.54,1,0.0,0.09090909090909091,0.5340281383117204,False
558,Run 1_Trace 1613584514154,1,0.0,0.10416666666666667,0.9892603167116905,False
559,Run 1_Trace 1613475885412,8,25.0,0.09727066191833489,0.0,False
560,Run 1_Trace 1613476391829,4,0.0,0.07575189174651496,0.32138467129988146,False
561,Run 1_Trace 1613475940036,1,0.0,0.15625,0.48619100254358477,False
562,Run 1_Trace 1613647735471,9,44.44444444444444,0.09074059031290711,0.0,False
563,2.53,4,0.0,0.03967445757117241,0.8906383855362108,False
564,Run 1_Trace 1613475743656,2,0.0,0.06882539069820327,0.9305220318831497,False
565,Run 1_Trace 1613475789605,7,0.0,0.08704128598370507,0.06060606060606061,False
566,Run 1_Trace 1613475784312,4,0.0,0.07879159961321076,0.2371805797658132,False
567,Run 1_Trace 1613475717890,6,33.33333333333333,0.06375958295214611,0.001601209802962238,False
568,Run 1_Trace 1613475763908,5,0.0,0.07108812852347232,0.34285714286367347,False
569,Run 1_Trace 1613485757952,5,0.0,0.04791636492814697,0.6958760654279709,False
570,Run 1_Trace 1613688372728,9,44.44444444444444,0.14836305930786445,0.0,False
571,Run 1_Trace 1613475998085,7,57.14285714285714,0.0800332179438977,0.0,False
572,Run 1_Trace 1613488722472,1,0.0,0.06060606060606061,0.30052354130670444,False
573,6606063_20170517070_RABM0090NL#02_F08.hid,1,0.0,0.3333333333333333,0.30347685040277805,False
574,Run 1_Trace 1613475971958,6,16.666666666666664,0.1266758558034626,0.019610712925908463,False
575,4.32,5,0.0,0.04419220223962132,0.19833333333282183,False
576,Run 1_Trace 1613485520147,1,0.0,0.09815277880622661,0.5906928900097721,False
577,Run 1_Trace 1613475771250,1,0.0,0.11458333333333333,0.4606849839649719,False
578,Run 1_Trace 1613475926972,9,33.33333333333333,0.11852595218838317,0.0,False
579,Run 1_Trace 1613566868257,1,0.0,0.09848484848484848,1.298679352972521,False
580,Run 1_Trace 1613617379481,3,0.0,0.07709447415329768,0.2259741040439082,False
581,Run 1_Trace 1613479693021,1,0.0,0.022727272727272728,0.5027776936505048,False
582,Run 1_Trace 1613475727973,8,37.5,0.08703756784324247,0.03917033610579845,False
583,Run 1_Trace 1613662440869,6,0.0,0.0984700739779712,0.3908618046638148,False
584,Run 1_Trace 1613475788374,4,0.0,0.06630124207131857,0.40648470742334547,False
585,Run 1_Trace 1613475977865,5,0.0,0.06484860060113239,0.45008736023670404,False
586,Run 1_Trace 1613619864506,3,0.0,0.180290404040492,0.6763405870384126,False
587,Run 1_Trace 1613652067908,8,0.0,0.12569472630975534,0.45833333333333337,False
588,Run 1_Trace 1613476425825,2,0.0,0.02346140194082633,0.40876936765982247,False
589,Run 1_Trace 1613475732075,8,37.5,0.06911762543965874,0.3333333333333333,False
590,Run 1_Trace 1613480066006,1,0.0,0.34375,0.7306802930697683,False
591,Run 1_Trace 1613684158856,2,0.0,0.020444357759303665,0.7126778580577361,False
592,Run 1_Trace 1613565310400,9,11.11111111111111,0.09266976583131882,0.0,False
593,Run 1_Trace 1613475754644,3,0.0,0.05899039296607795,0.3652924070335812,False
594,Run 1_Trace 1613488499204,1,0.0,0.08333333333333333,0.5552350510429976,False
595,Run 1_Trace 1613475772792,1,0.0,0.17708333333333334,0.8513610914348196,False
596,Run 1_Trace 1613475747372,1,0.0,0.1265221869021249,0.5632287719870716,False
597,Run 1_Trace 1613475717812,1,0.0,0.2708333333333333,0.3474409116606267,False
598,Run 1_Trace 1613475749755,2,0.0,0.08782456796179428,0.8979364459633732,False
599,Run 1_Trace 1613475773638,3,0.0,0.04543343736338601,0.7384144228397115,False
600,Run 1_Trace 1613683357060,2,0.0,0.15856645841409012,0.45682986510965073,False
601,Run 1_Trace 1613475745383,6,16.666666666666664,0.08354850113991663,0.06395943601832496,False
602,Run 1_Trace 1613475918818,1,0.0,0.09375,0.5844337662279014,False
603,Run 1_Trace 1613484344836,4,0.0,0.08582447529053805,0.2744990790966391,False
604,Run 1_Trace 1613475762564,7,28.57142857142857,0.04931795972596202,0.14166666666655664,False
605,Run 1_Trace 1613620387692,4,0.0,0.05414387455948619,0.8196870120058594,False
606,Run 1_Trace 1613487381092,9,33.33333333333333,0.06780610943941195,0.0,False
607,6606062_20170517069_RABG3323NL#02_E08.hid,1,0.0,0.3333333333333333,0.307797511988607,False
608,1A3.3,8,12.5,0.08153428741061863,2.4496014906641606e-06,False
609,Run 1_Trace 1613475883110,1,0.0,0.11764705882352941,0.7559167642301712,False
610,Run 1_Trace 1613479609843,9,22.22222222222222,0.08736008723807628,0.0,False
611,Run 1_Trace 1613475723272,2,0.0,0.07852252936265275,0.595259926440519,False
612,Run 1_Trace 1613597445464,9,44.44444444444444,0.08311243073712248,0.0,False
613,Run 1_Trace 1613475785327,6,0.0,0.0675007925028255,0.4107142857145022,False
614,Run 1_Trace 1613636219348,11,36.36363636363637,0.1372382191668745,0.0,False
615,Run 1_Trace 1613475828219,4,0.0,0.07765129317687221,0.23264663565872057,False
616,Run 1_Trace 1613482573218,10,40.0,0.13485977593407195,0.0,False
617,Run 1_Trace 1613475779961,1,0.0,0.058823529411764705,0.5101156279423096,False
618,Run 1_Trace 1613487205683,2,0.0,0.07102272727272728,0.47791038612626185,False
619,Run 1_Trace 1613475967391,5,0.0,0.06501521089522591,0.16558441558441558,False
620,Run 1_Trace 1613475794524,2,0.0,0.10118523141795253,0.7664149502968298,False
621,Run 1_Trace 1613475771841,6,0.0,0.07815028692447934,0.09696217132506593,False
622,Run 1_Trace 1613480594062,2,0.0,0.125,0.7796109524499115,False
623,Run 1_Trace 1613475730514,2,0.0,0.18594212254028836,0.6026455513109467,False
624,Run 1_Trace 1613485845531,6,0.0,0.10242437783490087,0.3789149502967716,False
625,5E4.3,2,0.0,0.10720996183947039,0.18965680072246735,False
626,Run 1_Trace 1613658994408,2,0.0,0.07622064518771018,0.7289972793556888,False
627,Run 1_Trace 1613475776153,1,0.0,0.058823529411764705,0.6830271721584807,False
628,5.22,7,14.285714285714285,0.08184983464032244,0.6761904761904762,False
629,Run 1_Trace 1613475860214,8,37.5,0.09546604002891004,0.0,False
630,Run 1_Trace 1613475964323,2,0.0,0.08124999999994499,0.7196128553655742,False
631,Run 1_Trace 1613475754876,9,22.22222222222222,0.0784166864136726,0.0,False
632,Run 1_Trace 1613475718308,1,0.0,0.16666666666666666,1.109747271023012,False
633,7241799_20070201143_AFJ193#01_H02.hid,1,0.0,0.16666666666666666,0.2727060057945141,False
634,Run 1_Trace 1613475731711,7,42.857142857142854,0.09752843734912656,0.001601209802962238,False
635,Run 1_Trace 1613475785024,7,0.0,0.0682406143622067,0.44285714285703287,False
636,Run 1_Trace 1613475755790,8,37.5,0.11187291718350122,0.0,False
637,Run 1_Trace 1613476004851,5,20.0,0.05679479934408303,0.0984848484852923,False
638,Run 1_Trace 1613623873140,5,0.0,0.036288264314430954,0.13390996303721714,False
639,Run 1_Trace 1613477755383,8,37.5,0.09577216946965815,0.0,False
640,Run 1_Trace 1613475723068,1,0.0,0.3125,0.6508322787461811,False
641,Run 1_Trace 1613475817964,3,0.0,0.06108357078338941,0.43397983717469063,False
642,Run 1_Trace 1613591991457,1,0.0,0.03787878787878788,0.8318025661590348,False
643,Run 1_Trace 1613475780380,6,33.33333333333333,0.11032774593124639,1.464202610915914e-12,False
644,Run 1_Trace 1613475749445,4,0.0,0.1315377519509864,0.02634226904468888,False
645,3.57,2,0.0,0.18901515151538525,0.31961574924047953,False
646,Run 1_Trace 1613487355531,1,0.0,0.022727272727272728,1.003177294921938,False
647,Run 1_Trace 1613559096373,4,0.0,0.10826913513978023,0.3850672352172238,False
648,Run 1_Trace 1613475774417,3,0.0,0.05118279203489481,0.19882465784506656,False
649,Run 1_Trace 1613491681813,1,0.0,0.10606060606060606,0.9190232470456999,False
650,Run 1_Trace 1613475714987,8,37.5,0.1092952035071874,0.017168527331761777,False
651,Run 1_Trace 1613475714410,3,0.0,0.13868650210985742,0.29086368642040694,False
652,Run 1_Trace 1613662970348,6,0.0,0.05503735903811047,0.3802860934916108,False
653,Run 1_Trace 1613482216944,1,0.0,0.03987935518647611,0.9943820274504785,False
654,Run 1_Trace 1613604986349,8,12.5,0.05435180787727303,1.0333333333333332,False
655,Run 1_Trace 1613475732630,7,28.57142857142857,0.10738949936914044,0.27576391051016325,False
656,Run 1_Trace 1613668609602,3,0.0,0.08435492500804515,0.6805805181793554,False
657,Run 1_Trace 1613475778432,6,0.0,0.06970980884926811,0.3928571428581014,False
658,Run 1_Trace 1613683100486,2,0.0,0.11192771625743844,0.4183747752392251,False
659,Run 1_Trace 1613475727628,5,20.0,0.10535208282080748,0.123635597620451,False
