,Profile,Features changed,Perc. features changed with bad shap vals,Distance to data point,Distance to training data point,Target missed
329,Run 1_Trace 1613475901264,10,50.0,0.11536723377293227,0.0,False
330,Run 1_Trace 1613485189310,1,0.0,0.02069780779326158,0.6409385015555821,False
331,Run 1_Trace 1613475746310,4,0.0,0.12407397753107066,0.267509377455658,False
332,Run 1_Trace 1613585380932,3,0.0,0.04978300399629548,0.33932143705243756,False
333,Run 1_Trace 1613475848891,4,0.0,0.16280193236714977,0.35972033944480486,False
334,Run 1_Trace 1613475730847,3,0.0,0.14483432746944427,0.4762257440529223,False
335,Run 1_Trace 1613475899841,1,0.0,0.004244336579855891,0.6402738866585744,False
336,Run 1_Trace 1613479232522,3,0.0,0.05862223900335204,0.637301030967583,False
337,Run 1_Trace 1613480465316,4,0.0,0.12617724186774518,0.14276945697930352,False
338,Run 1_Trace 1613475748259,2,0.0,0.16229911208817252,0.34516861256879117,False
339,Run 1_Trace 1613475713518,2,0.0,0.1074235926534418,0.24981426008970048,False
340,Run 1_Trace 1613475757664,5,0.0,0.13383169286310123,0.5761904761904154,False
341,Run 1_Trace 1613475726217,7,42.857142857142854,0.13098004686633147,0.0013491675191626266,False
342,Run 1_Trace 1613475745201,2,0.0,0.16862057237276568,0.32838489554064854,False
343,Run 1_Trace 1613475740461,1,0.0,0.2916666666666667,0.5561649780805443,False
344,5.79,2,0.0,0.05171229108398052,0.5298915768121664,False
345,Run 1_Trace 1613613749826,7,0.0,0.09324690912003462,0.75,False
346,Run 1_Trace 1613476260849,1,0.0,0.0625,0.5182216622590236,False
347,Run 1_Trace 1613475864164,2,0.0,0.0572463768120892,0.07671048831551672,False
348,Run 1_Trace 1613475816674,4,0.0,0.1371954622959421,0.4379602347690685,False
349,Run 1_Trace 1613475737497,7,42.857142857142854,0.09199992075775094,0.001601209802962238,False
350,Run 1_Trace 1613476013920,1,0.0,0.28125,0.6152165157564168,False
351,Run 1_Trace 1613475774789,8,25.0,0.08951967479902379,0.0,False
352,Run 1_Trace 1613475728364,9,33.33333333333333,0.10658436357288709,0.0014232976026331006,False
353,Run 1_Trace 1613476000718,3,0.0,0.08056561996779388,0.6840820755253852,False
354,Run 1_Trace 1613475759155,8,25.0,0.11362561866493474,0.0,False
355,250pg_H01_22.hid,4,0.0,0.1075194286616286,0.25077836587644,False
356,Run 1_Trace 1613475971195,8,37.5,0.07985334689781019,0.0,False
357,Run 1_Trace 1613475749781,2,0.0,0.13699275362302615,0.4052872623438739,False
358,Run 1_Trace 1613591701830,8,0.0,0.05492558092834833,0.22619047619047616,False
359,Run 1_Trace 1613491423427,1,0.0,0.036231884057971016,0.3298079877358329,False
360,Run 1_Trace 1613475738088,1,0.0,0.3229166666666667,0.6562981696014204,False
361,Run 1_Trace 1613475739103,3,0.0,0.14724978640664235,0.34799331710953973,False
362,Run 1_Trace 1613489169588,2,0.0,0.0992063492063492,0.507767928730702,False
363,Run 1_Trace 1613630493238,3,0.0,0.16815337045611903,0.9928879947377309,False
364,Run 1_Trace 1613610657960,1,0.0,0.4583333333333333,0.8013949251814085,False
365,Run 1_Trace 1613475825622,5,0.0,0.047598760428814,0.6373568892606063,False
366,Run 1_Trace 1613478122810,10,20.0,0.11223656926221655,0.0,False
367,3.23,2,0.0,0.11083333333333058,0.77825638325534,False
368,3B3.3,4,25.0,0.08377562678226724,0.0,False
369,Run 1_Trace 1613477450752,1,0.0,0.014492753623188406,0.6096404409819367,False
370,Run 1_Trace 1613475759967,4,0.0,0.06922466364293318,0.09882465784472405,False
371,Run 1_Trace 1613475732895,3,0.0,0.130076758393438,0.7190629247375877,False
372,Run 1_Trace 1613664099621,2,0.0,0.2432366884315248,0.8379622465538809,False
373,4C2.3,5,0.0,0.05527977705271396,0.5683333333329098,False
374,Run 1_Trace 1613684300357,1,0.0,0.050724637681159424,0.7363031274624241,False
375,Run 1_Trace 1613475748008,7,14.285714285714285,0.07639928432033408,0.0,False
376,2.70,1,0.0,0.3466059005211864,0.11971914249887251,False
377,Run 1_Trace 1613475729994,2,0.0,0.05703068817885089,0.6348526132077965,False
378,Run 1_Trace 1613686289736,10,0.0,0.10478328466051523,0.726190476190476,False
379,Run 1_Trace 1613566082521,2,0.0,0.048100599182866306,0.7708986512694085,False
380,Run 1_Trace 1613475861877,6,0.0,0.12348452065292992,0.6388888888889014,False
381,6606543_20170522024_RABN5292NL#02_A10.hid,2,0.0,0.21159025932010847,0.038634040840393166,False
382,Run 1_Trace 1613685311241,6,0.0,0.07407898491693907,0.15417330389038533,False
383,Run 1_Trace 1613489572912,1,0.0,0.09375,0.5416000149036853,False
384,Run 1_Trace 1613475718342,1,0.0,0.14153750964754036,0.9061757044804095,False
385,Run 1_Trace 1613475752537,3,0.0,0.07035231611582221,0.029651078887283085,False
386,Run 1_Trace 1613475729918,2,0.0,0.21159025932010847,0.28167840204387545,False
387,Run 1_Trace 1613475766307,5,0.0,0.07170573655696626,0.6058142969600001,False
388,Run 1_Trace 1613475903666,6,0.0,0.14063022064732356,0.25,False
389,Run 1_Trace 1613476009759,4,0.0,0.02302705774333727,0.29166666666666663,False
390,Run 1_Trace 1613475801284,7,14.285714285714285,0.10388928284639522,0.0,False
391,Run 1_Trace 1613475865633,5,0.0,0.07120724631879892,0.1962991157599141,False
392,Run 1_Trace 1613475983907,9,22.22222222222222,0.072635962537279,0.0,False
393,Run 1_Trace 1613475802816,9,55.55555555555556,0.1393901373110256,0.3161429602948795,False
394,Run 1_Trace 1613475983592,9,33.33333333333333,0.0856215479271094,0.0,False
395,Run 1_Trace 1613479570497,1,0.0,0.11458333333333333,0.4876361816204469,False
396,Run 1_Trace 1613475757557,4,0.0,0.059753986414571594,0.250053113502125,False
397,Run 1_Trace 1613662559665,5,0.0,0.035507973789976374,0.3500531135012751,False
398,Run 1_Trace 1613481089788,2,0.0,0.03018650598877152,0.7203003147471031,False
399,Run 1_Trace 1613591878971,5,0.0,0.020897535440260198,0.4749851059463151,False
400,Run 1_Trace 1613689667774,2,0.0,0.11243287173125249,0.8785269486643624,False
401,Run 1_Trace 1613475731802,1,0.0,0.25,0.5055887823092667,False
402,Run 1_Trace 1613475720984,6,33.33333333333333,0.07854651974158822,0.027620869101098608,False
403,Run 1_Trace 1613478357988,10,50.0,0.13372967475499475,0.0,False
404,Run 1_Trace 1613476004675,6,0.0,0.08116964043667396,0.16430798720548787,False
405,Run 1_Trace 1613475890163,9,55.55555555555556,0.09424317222908846,0.0,False
406,Run 1_Trace 1613475795683,2,0.0,0.0853078277590047,0.1965075286529187,False
407,Run 1_Trace 1613478369301,5,0.0,0.03004934657591383,0.3264245872046535,False
408,Run 1_Trace 1613482185985,6,0.0,0.054839807979103074,0.2742264336683786,False
409,Run 1_Trace 1613475900761,5,0.0,0.06250162114741532,0.39065284656920524,False
410,Run 1_Trace 1613475725689,1,0.0,0.06521739130434782,0.5678937569821354,False
411,Run 1_Trace 1613475742449,1,0.0,0.3125,0.5737673905029114,False
412,Run 1_Trace 1613475763162,4,0.0,0.03943296574758937,0.29882465784450385,False
413,Run 1_Trace 1613475791084,2,0.0,0.09375,0.2607128557500233,False
414,Run 1_Trace 1613601643741,2,0.0,0.033414789652160895,0.7807165761403239,False
415,Run 1_Trace 1613628690507,11,0.0,0.11058031004655122,0.0026507858742508233,False
416,Run 1_Trace 1613613981352,1,0.0,0.07971014492753623,0.5387206065083294,False
417,Run 1_Trace 1613475723016,1,0.0,0.07184656227224426,0.45283589733899904,False
418,Run 1_Trace 1613475900606,7,28.57142857142857,0.10747440807113888,0.0,False
419,Run 1_Trace 1613485938022,7,14.285714285714285,0.0832491359706133,0.0,False
420,Run 1_Trace 1613475771758,5,0.0,0.07111122600992337,0.6770833333333346,False
421,Run 1_Trace 1613582891132,9,0.0,0.09146725068255551,0.30952380952380953,False
422,Run 1_Trace 1613480985657,1,0.0,0.028985507246376812,0.19151845138077261,False
423,Run 1_Trace 1613475795206,4,0.0,0.06122822622203837,0.2722775241812413,False
424,3B4.3,7,14.285714285714285,0.10872021676686096,0.0,False
425,Run 1_Trace 1613475761976,2,0.0,0.1236413043478261,0.5747439829805961,False
426,Run 1_Trace 1613570723184,2,0.0,0.190054819439627,0.657337050109747,False
427,Run 1_Trace 1613475723604,6,33.33333333333333,0.09938816301538711,0.2583025693486931,False
428,Run 1_Trace 1613590956663,3,0.0,0.05496319962786911,0.7295904875530439,False
429,3.30,5,0.0,0.05301274765961291,0.7133333333329153,False
430,Run 1_Trace 1613664893707,6,0.0,0.10089972854363331,0.7020833333333334,False
431,6606055_20170517062_RABM6858NL#02_F07.hid,1,0.0,0.3229166666666667,0.2504352607361039,False
432,Run 1_Trace 1613475736363,7,28.57142857142857,0.0912968416327717,0.03179439280048629,False
433,Run 1_Trace 1613475758331,4,0.0,0.07410090745536582,0.4354912804454816,False
434,Run 1_Trace 1613632659211,5,0.0,0.09391825091911904,0.5440061927111216,False
435,Run 1_Trace 1613475780962,5,0.0,0.13262599757912802,0.19334693962528263,False
436,Run 1_Trace 1613490759093,4,0.0,0.0917628282602904,0.43721597138043633,False
437,Run 1_Trace 1613475769995,2,0.0,0.08876811594202899,0.9521036357718846,False
438,Run 1_Trace 1613475740511,2,0.0,0.18594212254028836,0.4174146204412512,False
439,3.55,5,0.0,0.07070833011784836,0.13444645110356623,False
440,Run 1_Trace 1613476005162,4,0.0,0.029187110894654096,0.5347736694836323,False
441,10-1-1-1_A08_02,2,0.0,0.028259995656207654,0.8540760372140862,False
442,Run 1_Trace 1613475784417,3,0.0,0.05362184595319197,0.5927549717875137,False
443,Run 1_Trace 1613475742720,2,0.0,0.2109393738946856,0.12454947324096105,False
444,Run 1_Trace 1613475805319,1,0.0,0.14583333333333334,0.5219495321376643,False
445,Run 1_Trace 1613491536779,1,0.0,0.07291666666666667,0.5937216677043993,False
446,Run 1_Trace 1613481226768,8,25.0,0.07413353719744437,0.0,False
447,Run 1_Trace 1613475736312,3,0.0,0.13653118737282594,0.4604038559778939,False
448,Run 1_Trace 1613661157720,5,0.0,0.12708056318724864,0.34368808462843636,False
449,Run 1_Trace 1613487252472,1,0.0,0.009225144525689047,0.4886861151367314,False
450,Run 1_Trace 1613476654695,6,0.0,0.039911392785089046,0.40645209894062095,False
451,Run 1_Trace 1613490151302,5,20.0,0.10816296625893304,0.21848209613454916,False
452,Run 1_Trace 1613475720947,1,0.0,0.09087154843768575,0.678822192399227,False
453,Run 1_Trace 1613485887350,5,0.0,0.08056945183930594,0.45889057817934775,False
454,Run 1_Trace 1613489562765,2,0.0,0.06506889524892162,0.19168424831103217,False
455,Run 1_Trace 1613475750872,3,0.0,0.10510338836370019,0.37552189425660754,False
456,Run 1_Trace 1613475750936,4,0.0,0.07501811981260492,0.29937430084360633,False
457,1D4.3_rerun,2,0.0,0.10408640771555841,0.32800029250502183,False
458,Run 1_Trace 1613475740293,2,0.0,0.06575692598677513,0.12779579080518425,False
459,Run 1_Trace 1613476163751,1,0.0,0.09375,0.5304960087226285,False
460,Run 1_Trace 1613475748414,3,0.0,0.16920686788394804,1.5313594886318864,False
461,Run 1_Trace 1613475775094,6,16.666666666666664,0.1455148734919591,0.5848961655253258,False
462,Run 1_Trace 1613684952365,8,0.0,0.08937636511415036,0.2790237460974803,False
463,Run 1_Trace 1613475791219,2,0.0,0.16033352789354052,0.271390097747831,False
464,6606068_20170517075_RABM0508NL#02_C09.hid,1,0.0,0.3333333333333333,0.3090502535461205,False
465,Run 1_Trace 1613648981587,10,10.0,0.10328396611207111,0.14285714285714285,False
466,Run 1_Trace 1613483752128,9,22.22222222222222,0.08475530500155616,0.0,False
467,Run 1_Trace 1613475972664,9,33.33333333333333,0.10589269569834796,0.0,False
468,Run 1_Trace 1613475857300,4,0.0,0.0665241570338419,0.39229868901857734,False
469,Run 1_Trace 1613643410427,7,0.0,0.13259173846333588,0.1875,False
470,Run 1_Trace 1613485329502,3,0.0,0.0704991686574353,0.7620202140226336,False
471,6606591_20170518073_RABG3301NL#02_F05.hid,4,0.0,0.12277327539333754,0.21639127340657383,False
472,Run 1_Trace 1613483877560,1,0.0,0.20833333333333334,0.6028884694911316,False
473,Run 1_Trace 1613475898767,2,0.0,0.15320464012484453,0.5676788182851159,False
474,Run 1_Trace 1613475766488,4,0.0,0.07726280017252371,0.4237233693749784,False
475,Run 1_Trace 1613475764180,3,0.0,0.039979137124851086,0.4726389900745867,False
476,Run 1_Trace 1613475721181,3,0.0,0.058668322994726414,0.9817112923827562,False
477,Run 1_Trace 1613475723643,2,0.0,0.20638192598677513,0.4777035710253044,False
478,Run 1_Trace 1613475716906,6,33.33333333333333,0.08735313431469137,0.17270932747070272,False
479,Run 1_Trace 1613475764446,4,0.0,0.0874665308621432,0.2722775241812413,False
480,Run 1_Trace 1613475798880,3,0.0,0.17709283240536544,0.359753117431873,False
481,6606034_20170517041_RABH5450NL#02_G04.hid,2,0.0,0.20396577875483918,0.3450220796143268,False
482,Run 1_Trace 1613657502083,7,14.285714285714285,0.08416926602539873,0.20833333333333334,False
483,Run 1_Trace 1613477022215,2,0.0,0.11995280641482971,0.5227283278451459,False
484,5.38,2,0.0,0.008056189386140002,0.39988109654049814,False
485,Run 1_Trace 1613485702463,5,0.0,0.04839645179728959,0.4833864468346084,False
486,Run 1_Trace 1613478433404,3,0.0,0.08596816037559096,0.33021150138848815,False
487,Run 1_Trace 1613475877123,8,25.0,0.06737836295611456,0.25,False
488,Run 1_Trace 1613475749617,8,25.0,0.11007192400805545,0.007754006731011579,False
489,Run 1_Trace 1613657341373,6,0.0,0.0928154841882405,0.05314041320349893,False
490,Run 1_Trace 1613557945538,1,0.0,0.15625,0.589865115094988,False
491,Run 1_Trace 1613683346774,1,0.0,0.028985507246376812,0.4839883594833147,False
492,Run 1_Trace 1613475746561,1,0.0,0.1449999999997855,0.3111472583518129,False
493,Run 1_Trace 1613475783971,7,14.285714285714285,0.12437074070444516,0.028985507246376812,False
494,Run 1_Trace 1613475994693,3,0.0,0.06438020352575613,0.3488263312032753,False
495,Run 1_Trace 1613657651300,5,0.0,0.1180563893836429,0.4991069569530413,False
496,Run 1_Trace 1613475732460,1,0.0,0.3020833333333333,0.7757128359785187,False
497,5.47,5,0.0,0.1521665410364202,0.12554724609238685,False
498,6606479_20170519023_RABO4875NL#02_E01.hid,2,0.0,0.21679859265344179,0.32581600395027477,False
499,Run 1_Trace 1613475777450,1,0.0,0.06775296532161089,0.5711059898144943,False
500,Run 1_Trace 1613475930915,3,0.0,0.11316425120765612,0.46957096112130176,False
501,Run 1_Trace 1613673031631,3,0.0,0.06354758980297619,0.6144284480789015,False
502,Run 1_Trace 1613475957892,6,50.0,0.07661809225129622,0.0,False
503,Run 1_Trace 1613475764392,6,0.0,0.08028587876056277,0.12500000000001385,False
504,Run 1_Trace 1613475749709,7,42.857142857142854,0.08108794167637613,0.0,False
505,Run 1_Trace 1613475783039,2,0.0,0.038555482791769034,0.8385587733793501,False
506,Run 1_Trace 1613480864612,5,0.0,0.07343313520232178,0.3850536499631935,False
507,Run 1_Trace 1613663898609,1,0.0,0.057971014492753624,0.7434908959531202,False
508,Run 1_Trace 1613475803586,7,42.857142857142854,0.16039306243231327,1.1212830240563885e-13,False
509,Run 1_Trace 1613475717685,4,0.0,0.07030854986912029,0.313948733442435,False
510,Run 1_Trace 1613475797622,4,0.0,0.09463497943411939,0.19444979144244912,False
511,Run 1_Trace 1613475983287,5,0.0,0.12849418070561283,0.13581841832115504,False
512,Run 1_Trace 1613622300044,9,33.33333333333333,0.12483393975215622,0.11998067404977933,False
513,Run 1_Trace 1613475747348,2,0.0,0.16471525932010847,0.23446576566824315,False
514,Run 1_Trace 1613476008002,2,0.0,0.0844202564933661,0.46632627484138844,False
515,Run 1_Trace 1613475751004,7,42.857142857142854,0.09574872304378546,0.024373971445091847,False
516,Run 1_Trace 1613644232654,4,0.0,0.06660004914842012,0.2670249687154609,False
517,Run 1_Trace 1613475771636,4,0.0,0.06318233944800032,0.7252638519750519,False
518,Run 1_Trace 1613475811339,1,0.0,0.007246376811594203,0.5176807399485891,False
519,Run 1_Trace 1613476003914,1,0.0,0.05555555555555555,0.606206839331678,False
520,Run 1_Trace 1613476005409,9,44.44444444444444,0.09456037078218532,0.0,False
521,2D5.3,2,0.0,0.04199275362318566,0.816728911843098,False
522,Run 1_Trace 1613475937152,5,0.0,0.09578192098246213,0.18406138246337475,False
523,Run 1_Trace 1613489819031,1,0.0,0.09127988104877757,0.8184464588018049,False
524,Run 1_Trace 1613475737888,1,0.0,0.2708333333333333,0.5893959918180706,False
525,Run 1_Trace 1613475748155,6,33.33333333333333,0.10717999332865068,0.0060712538362318194,False
526,Run 1_Trace 1613475796307,3,0.0,0.08835374274051237,0.15309687418186926,False
527,Run 1_Trace 1613475750326,4,0.0,0.08456790297403148,0.4540475025574879,False
528,Run 1_Trace 1613475919593,5,0.0,0.07083752672468248,0.3276174652155189,False
529,Run 1_Trace 1613475848116,9,33.33333333333333,0.11318355978424965,0.0,False
530,Run 1_Trace 1613475771578,12,41.66666666666667,0.12523559142298263,0.0,False
531,Run 1_Trace 1613475773190,2,0.0,0.09754865877948585,0.4960237696335704,False
532,Run 1_Trace 1613475739257,6,33.33333333333333,0.10601684939657509,0.0002816943171878012,False
533,Run 1_Trace 1613626847805,3,0.0,0.0527181226632171,0.30515875824985483,False
534,Run 1_Trace 1613640131333,2,0.0,0.13581555792030578,0.8349546635026195,False
535,Run 1_Trace 1613489438241,1,0.0,0.1875,0.6011160592652529,False
536,2.29,3,0.0,0.0714958549829474,0.5110043693202021,False
537,Run 1_Trace 1613475782488,7,28.57142857142857,0.07481105649845368,0.0,False
538,Run 1_Trace 1613479743289,5,0.0,0.06122945761415373,0.3734477103444623,False
539,Run 1_Trace 1613491119702,1,0.0,0.07246376811594203,0.5484266099457562,False
540,Run 1_Trace 1613480145527,2,0.0,0.12069746376811594,0.3863737618950101,False
541,Run 1_Trace 1613583484536,2,0.0,0.14840307447264814,0.5984358086302689,False
542,Run 1_Trace 1613476417781,2,0.0,0.059782608695652176,0.6058711144923431,False
543,Run 1_Trace 1613487501176,2,0.0,0.10471023038949029,0.5853480222052463,False
544,Run 1_Trace 1613475793439,8,37.5,0.09422552359264075,0.0,False
545,Run 1_Trace 1613488197231,8,0.0,0.0932200105315282,0.3219461697722567,False
546,Run 1_Trace 1613475834768,6,0.0,0.08108079177500968,0.4511904761914662,False
547,Run 1_Trace 1613475852239,8,25.0,0.07112292490942895,0.0,False
548,Run 1_Trace 1613475894905,1,0.0,0.10416666666666667,0.5319046342239078,False
549,Run 1_Trace 1613475792908,7,0.0,0.08525848837125317,0.6476675033069916,False
550,Run 1_Trace 1613475734356,2,0.0,0.18554859265344179,0.3471182337640646,False
551,Run 1_Trace 1613588428879,4,0.0,0.12354341939000836,0.4264539683545186,False
552,Run 1_Trace 1613559906202,9,22.22222222222222,0.08080159383378628,0.3074534161490683,False
553,Run 1_Trace 1613475803925,1,0.0,0.028985507246376812,0.5734379182615499,False
554,Run 1_Trace 1613475779025,6,0.0,0.06484000723894741,0.26785714285718865,False
555,Run 1_Trace 1613475727877,1,0.0,0.3125,0.5733928699669487,False
556,Run 1_Trace 1613475729759,2,0.0,0.11191787294787675,0.5025758971715223,False
557,3.54,1,0.0,0.08695652173913043,0.5340281383117204,False
558,Run 1_Trace 1613584514154,1,0.0,0.10416666666666667,0.9884918298955669,False
559,Run 1_Trace 1613475885412,8,25.0,0.09682099259078833,0.0,False
560,Run 1_Trace 1613476391829,4,0.0,0.07387086924528787,0.3212598114896299,False
561,Run 1_Trace 1613475940036,1,0.0,0.15625,0.4858609911743191,False
562,Run 1_Trace 1613647735471,9,55.55555555555556,0.09065872901732527,0.0,False
563,2.53,4,0.0,0.039592112380131564,0.8906383855341986,False
564,Run 1_Trace 1613475743656,2,0.0,0.06767255802363148,0.9305220318831497,False
565,Run 1_Trace 1613475789605,7,0.0,0.0865744325756752,0.057971014492753624,False
566,Run 1_Trace 1613475784312,4,0.0,0.07854456404008824,0.23718057976425422,False
567,Run 1_Trace 1613475717890,5,20.0,0.0763138710840773,0.0016012098029622385,False
568,Run 1_Trace 1613475763908,5,0.0,0.07049524314797825,0.3428571428586299,False
569,Run 1_Trace 1613485757952,5,0.0,0.04714938735951507,0.6958760654279709,False
570,Run 1_Trace 1613688372728,9,44.44444444444444,0.1437706334769264,0.0,False
571,Run 1_Trace 1613475998085,7,57.14285714285714,0.0797979459690201,0.0,False
572,Run 1_Trace 1613488722472,1,0.0,0.057971014492753624,0.29378706117176084,False
573,6606063_20170517070_RABM0090NL#02_F08.hid,1,0.0,0.3333333333333333,0.30248870811028794,False
574,Run 1_Trace 1613475971958,6,16.666666666666664,0.1259116063179855,0.019610712925908463,False
575,4.32,5,0.0,0.043928319265229256,0.19833333333282183,False
576,Run 1_Trace 1613485520147,1,0.0,0.09815277880622661,0.5846120394014127,False
577,Run 1_Trace 1613475771250,1,0.0,0.11458333333333333,0.4600262224366451,False
578,Run 1_Trace 1613475926972,9,33.33333333333333,0.11830594460887273,0.0,False
579,Run 1_Trace 1613566868257,1,0.0,0.09420289855072464,1.2970189856409995,False
580,Run 1_Trace 1613617379481,3,0.0,0.039354369543146216,0.31185840247032953,False
581,Run 1_Trace 1613479693021,1,0.0,0.021739130434782608,0.49943909202284015,False
582,Run 1_Trace 1613475727973,8,37.5,0.08674935967459951,0.03917033610579845,False
583,Run 1_Trace 1613662440869,6,0.0,0.09765092769846685,0.390855498612792,False
584,Run 1_Trace 1613475788374,4,0.0,0.06597186130715518,0.40648470742334547,False
585,Run 1_Trace 1613475977865,5,0.0,0.0640632535242252,0.45008736023670404,False
586,Run 1_Trace 1613619864506,3,0.0,0.17963164251216523,0.668615318103093,False
587,Run 1_Trace 1613652067908,11,18.181818181818183,0.14243041994543723,0.0,False
588,Run 1_Trace 1613476425825,3,0.0,0.03372027879351824,0.3485723803352905,False
589,Run 1_Trace 1613475732075,5,0.0,0.08513620643719619,0.45993454313629556,False
590,Run 1_Trace 1613480066006,1,0.0,0.34375,0.7303433450443776,False
591,Run 1_Trace 1613684158856,2,0.0,0.020114976995140293,0.7056594974420731,False
592,Run 1_Trace 1613565310400,9,11.11111111111111,0.09208566910429271,0.0,False
593,Run 1_Trace 1613475754644,3,0.0,0.05899039296607795,0.3652924070335812,False
594,Run 1_Trace 1613488499204,1,0.0,0.08333333333333333,0.552831216198671,False
595,Run 1_Trace 1613475772792,1,0.0,0.17708333333333334,0.8487260453215126,False
596,Run 1_Trace 1613475747372,1,0.0,0.1265221869021249,0.5602643451096012,False
597,Run 1_Trace 1613475717812,1,0.0,0.2708333333333333,0.3467821501322999,False
598,Run 1_Trace 1613475749755,2,0.0,0.08782456796179428,0.8943132575575761,False
599,Run 1_Trace 1613475773638,3,0.0,0.04543343736338601,0.7315232605740625,False
600,Run 1_Trace 1613683357060,2,0.0,0.15856645841409012,0.45670752771980827,False
601,Run 1_Trace 1613475745383,7,28.57142857142857,0.08060890008076209,0.0,False
602,Run 1_Trace 1613475918818,1,0.0,0.09375,0.565799997412084,False
603,Run 1_Trace 1613484344836,4,0.0,0.08287942375213612,0.2741963886475444,False
604,Run 1_Trace 1613475762564,3,0.0,0.007293585128037471,0.46141427474265656,False
605,Run 1_Trace 1613620387692,4,0.0,0.04919269591691651,0.8196870120058594,False
606,Run 1_Trace 1613487381092,9,22.22222222222222,0.06696820762355975,0.0,False
607,6606062_20170517069_RABG3323NL#02_E08.hid,1,0.0,0.3333333333333333,0.30746813122444366,False
608,1A3.3,8,12.5,0.0809611002965108,5.577861838221554e-07,False
609,Run 1_Trace 1613475883110,1,0.0,0.1111111111111111,0.754926099517272,False
610,Run 1_Trace 1613479609843,9,22.22222222222222,0.08536291093761557,0.0,False
611,Run 1_Trace 1613475723272,2,0.0,0.07769907745224432,0.595259926440519,False
612,Run 1_Trace 1613597445464,9,44.44444444444444,0.08256247775262968,0.0,False
613,Run 1_Trace 1613475785327,6,0.0,0.06700672135658044,0.410714285714335,False
614,Run 1_Trace 1613636219348,11,36.36363636363637,0.13113352952540547,0.0,False
615,Run 1_Trace 1613475828219,4,0.0,0.07560558029356342,0.23264663565872057,False
616,Run 1_Trace 1613482573218,10,40.0,0.13447002366916613,0.0,False
617,Run 1_Trace 1613475779961,1,0.0,0.05555555555555555,0.5101156279423096,False
618,Run 1_Trace 1613487205683,2,0.0,0.07019927536231885,0.4711324642707585,False
619,Run 1_Trace 1613475967391,4,0.0,0.07345651361903238,0.19584627329192544,False
620,Run 1_Trace 1613475794524,3,0.0,0.07440126538974613,0.7455816169634514,False
621,Run 1_Trace 1613475771841,7,0.0,0.07482835936772926,0.038138641913301234,False
622,Run 1_Trace 1613480594062,2,0.0,0.12318840579710144,0.7763429785937024,False
623,Run 1_Trace 1613475730514,2,0.0,0.18594212254028836,0.6013280282542931,False
624,Run 1_Trace 1613485845531,5,0.0,0.122254842096809,0.37891587994041126,False
625,5E4.3,3,0.0,0.07102027917632538,0.18839280635328465,False
626,Run 1_Trace 1613658994408,2,0.0,0.07457374136689332,0.6949770388654698,False
627,Run 1_Trace 1613475776153,1,0.0,0.05555555555555555,0.6784416752440126,False
628,5.22,8,12.5,0.0878898847491194,0.5333333333333333,False
629,Run 1_Trace 1613475860214,8,37.5,0.0941993772373112,0.0,False
630,Run 1_Trace 1613475964323,2,0.0,0.08124999999994499,0.7179659515445462,False
631,Run 1_Trace 1613475754876,9,22.22222222222222,0.07838008855086039,0.0,False
632,Run 1_Trace 1613475718308,1,0.0,0.16666666666666666,1.1074416056738625,False
633,7241799_20070201143_AFJ193#01_H02.hid,1,0.0,0.16666666666666666,0.27204724426618737,False
634,Run 1_Trace 1613475731711,7,28.57142857142857,0.09738727416448512,0.001601209802962238,False
635,Run 1_Trace 1613475785024,7,0.0,0.0675855433746549,0.44285714285703287,False
636,Run 1_Trace 1613475755790,8,37.5,0.11179057199246037,0.0,False
637,Run 1_Trace 1613476004851,5,20.0,0.0561412045728412,0.0942028985508257,False
638,Run 1_Trace 1613623873140,5,0.0,0.03233870793545442,0.13390996303721714,False
639,Run 1_Trace 1613477755383,8,25.0,0.09495470305177915,0.0,False
640,Run 1_Trace 1613475723068,1,0.0,0.3125,0.6508322787461811,False
641,Run 1_Trace 1613475817964,3,0.0,0.06086398360728051,0.4241500818185595,False
642,Run 1_Trace 1613591991457,1,0.0,0.22916666666666666,0.6805174238792442,False
643,Run 1_Trace 1613475780380,7,28.57142857142857,0.0942843130004045,0.0,False
644,Run 1_Trace 1613475749445,4,0.0,0.13120837118682302,0.02634226904468888,False
645,3.57,2,0.0,0.18786231884081345,0.319614488030275,False
646,Run 1_Trace 1613487355531,1,0.0,0.021739130434782608,0.993341212493094,False
647,Run 1_Trace 1613559096373,4,0.0,0.10540642879241915,0.38421276530363346,False
648,Run 1_Trace 1613475774417,3,0.0,0.0504142369185136,0.19882465784471698,False
649,Run 1_Trace 1613491681813,1,0.0,0.10144927536231885,0.9073289495966258,False
650,Run 1_Trace 1613475714987,8,37.5,0.10904816793406487,0.017168527331761777,False
651,Run 1_Trace 1613475714410,2,0.0,0.20045399558902854,0.30535644004359536,False
652,Run 1_Trace 1613662970348,5,0.0,0.038520034602682454,0.48028609349150064,False
653,Run 1_Trace 1613482216944,1,0.0,0.03987935518647611,0.9901240194864724,False
654,Run 1_Trace 1613604986349,8,12.5,0.05171486645113804,1.0333333333333332,False
655,Run 1_Trace 1613475732630,7,28.57142857142857,0.10720128178961852,0.27576391051016325,False
656,Run 1_Trace 1613668609602,3,0.0,0.08369616347971841,0.6434845424325928,False
657,Run 1_Trace 1613475778432,6,0.0,0.09438042808512308,0.2428571428572511,False
658,Run 1_Trace 1613683100486,2,0.0,0.11192771625743844,0.4123138672877986,False
